"Participant ID","Event Name","The interpreter's role is to facilitate communication between the parties to a conversation","The interpreter is responsible for determining whether a consumer understands what the provider says","The interpreter must consider grammar, syntax and register when interpreting","If a provider asks the interpreter to simply summarize what is said, s/he should comply","If a consumer or provider asks the interpreter to leave something out, s/he should comply","The preferred method for interpreting for healthcare and human services is 'simultaneous interpretation'","'Interpretation' and 'translation' are interchangeable terms that involve the same skills","The interpreter must always remain neutral, i.e. not act as an advocate, during the interpretation","The interpreter can use body language and positioning to support maintaining neutrality","The interpreter should refrain from casual conversation/emotional engagement with the consumer","It is never appropriate for an interpreter to interrupt the interpretation","If the interpreter is unsure of the meaning of a word/phrase, s/he should guess and keep it moving","The interpreter may use electronic or hard copy dictionaries as much as needed during the interpretation","The interpreter should request information about the nature of the consumer's appointment beforehand","It is never appropriate for the interpreter to inquire about cultural beliefs during the interpretation","The most important relationship (affect) in an interpretation is between consumer and provider","Using a trained interpreter can both improve medical outcomes and increase provider's empathy","Promoting authentic communication, by the act of interpreting, may increase the interpreter's empathy","Interpreters need to maintain professional boundaries and practice self-care to avoid burn-out","The 'interpreter's code of ethics' includes accuracy, completeness, confidentiality and impartiality ",Complete?,"I have had formal training interpreting prior to this training","I have interpreted for family/friends","If yes, how frequently?","I have interpreted as a volunteer for community/healthcare organizations","If yes, how frequently?","English is my first language","The language(s) other than English in which I am fluent is (are)","I learned to speak it (them) (choice=school)","I learned to speak it (them) (choice=at home)","I learned to speak it (them) (choice=from my parents)","I learned to speak it (them) (choice=other)","please specify","at what age?","I read and write the following language(s) other than English at a 9th grade or higher level","I have lived/worked/studied in a country other than the US","If yes, what country(ies)",Complete?,"The presentation held my interest","The content, style and pace of this presentation was appropriate","There was ample time to practice new skills","Example handouts, and case studies were relevant and easy to understand","This training increased my understanding of the interpreter's role on the healthcare team","My ability to facilitate communication between providers and consumers is greater as a result of this training","My confidence in facilitating communication between providers and consumers is greater as a results of this training","I still have questions about (please list)","I would like more information about (please list)","Additional comments",Complete?,"State at least 4 things you can do to 'set the stage' for interpreting to begin","What 2 actions must you take when the consumer asks you to not tell the provider something","Name 3 techniques you can use when you have a general idea of the meaning of something that has been said to you, but you are not completely sure","What do you do when you do not like the consumer or the provider?","List 4 ways you can manage the flow of communication during the interpretation","What 2 steps should you take when the consumer and provider are misscommunicating or don't understand each other","Describe the role of an interpreter. What does he/she do?","Give 3 situations in which you should interrupt the interpretation and provide your own suggestions. How often should you interrupt?","Name at least 4 of the skills that a person needs to be able to work as an interpreter","State 4 reasons why a code of ethics for interpreters is necessary","Which relationship in the interpreted interview is the MOST important","During an interpretation session, you should stand (or sit)","Which type of interpretation is recommended for healthcare and human services","Other things being equal, the best interpreter is most likely to be","During the medical interview, an interpreter should be expected to","A well-trained and competent interpreter","If a consumer doesn't understand what is said to him/her","Which one of these statements is true?","Knowledge of technical vocabulary in both working languages us the single most important element for interpreters","Interpreters are instruments of communication, but not participants in the task to be done by the worker (doctor, nurse, social worker, etc.)","Interpreters should give word-for-word renditions of what is said to ensure accuracy and completeness","Interpreters should intervene as little as possible in the exchange between the consumer and the provider","Most individuals who speak two languages have the skills to be good interpreters","Developing endurance enhances an interpreter's performance","Use of hand gestures can improve the flow of interpretation",Complete?,"My 'other' language is","This was my first experience in interpreting","I had interpreter training prior to this class/practicum","I had opportunities to practice after the training with fellow students","I had opportunities to practice after the training with my professor","other (whom?)",,"I had opportunities to interpret in the clinical setting","I estimate that between the class and testing, I practiced","How much?","In addition the practicing interpretation, I also (choice=Worked on medical terms in my other language)","In addition the practicing interpretation, I also (choice=Worked on my general vocabulary in my other language)","In addition the practicing interpretation, I also (choice=Engaged in other skill building activities)",what?,"The most valuable part of this training has been","I would add the following to the training","confident about interpreting","empathy for LEP patients","empathy for English-only providers","Inclined to advocate for patients","Inclined to work for system change","I would recommend this experience to fellow students","I would be willing to participate as a coach in future trainings",Complete?
49,"Documents pre training","Strongly Agree",Agree,"Strongly Agree",Disagree,Disagree,"Don't Know","Strongly Disagree",Agree,"Strongly Agree",Agree,Disagree,Disagree,Disagree,Agree,Disagree,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,Yes,Yes,"a few times",No,,No,persian/farsi,Unchecked,Unchecked,Unchecked,Checked,"native language","since birth","arabic  hebrew",Yes,"zambia, zimbawe, malawi, mozambique",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
49,"Documents post training","Strongly Agree",Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,"I wish the worksheets were pre-typed so that the session could be shortened",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
49,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,,Yes,Yes,spouse,Yes,"5-10 hours total",,Checked,Checked,Unchecked,,"presentation and communications between all components",,more,more,more,more,more,Yes,Yes,Complete
50,"Documents pre training",Agree,"Strongly Agree","Strongly Agree",Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,"Strongly Agree",Agree,Agree,Agree,Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
50,"Documents post training",Agree,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree","Strongly Agree",Agree,"Strongly Agree",Agree,Agree,Agree,Agree,Agree,"Don't Know","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
50,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,Yes,,,,No,"5-10 hours total",,Checked,Checked,Checked,,"cultural interaction",-,more,more,same,same,same,Yes,Yes,Complete
51,"Documents pre training",Agree,"Strongly Agree","Strongly Agree","Don't Know",Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,"Don't Know",Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Complete,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
51,"Documents post training","Strongly Agree",Agree,Agree,Disagree,"Strongly Disagree",Disagree,Disagree,"Don't Know",Agree,Agree,Disagree,Disagree,"Don't Know",Agree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree",Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,"Strongly Agree",Agree,Agree,Agree,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
51,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,No,No,,Yes,"5-10 hours total",,Unchecked,Checked,Checked,"study abroad",practice,"a bit more role-play",more,more,more,more,more,Yes,Yes,Complete
52,"Documents pre training","Strongly Agree","Strongly Agree","Strongly Agree",Agree,"Don't Know",Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,"Don't Know",Disagree,Agree,"Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,No,Yes,"1x year",Yes,"1x month",Yes,Spanish,Unchecked,Unchecked,Unchecked,Checked,"missioning in Guatemala for 2 years",19,,Yes,Guatemala,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
52,"Documents post training","Strongly Agree",Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,"Don't Know",Disagree,"Don't Know",Disagree,Disagree,"Strongly Agree",Agree,Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree",Agree,Agree,"Strongly Agree",Agree,Agree,"Don't Know","the use of references (electronic dictionary) during interpretation in the case of now knowing vocabulary",N/A,"The interactive elements were well selected and useful. The presentation was sometimes a little redundant and overlapped with the scenarios.",Complete,,,,,,,,,,,"the consumer and the provider","midway between them",consecutive,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","should maintain a neutral background role as much as possible","the interpreter is primarily responsible for determining understanding","interpretation involves deciding which language issues, cultural beliefs and consumer needs are important for the consumer and explaining them to the provider",Disagree,"Strongly agree",Agree,"Strongly agree",Disagree,"Strongly agree","Strongly agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,
52,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spanish,No,Yes,Yes,,Yes,"church, patients, family",Yes,Other,"2 a week",Checked,Checked,Checked,,"how to deal with different dialects",,more,same,same,less,more,Yes,Yes,Complete
53,"Documents pre training",Agree,Agree,Agree,Agree,Agree,Agree,"Don't Know",Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,"Don't Know",Agree,Agree,Agree,Agree,Agree,Complete,No,Yes,"twice a year",No,,No,Thai,Checked,Unchecked,Checked,Checked,environment,"since I was born",,Yes,Thailand,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
53,"Documents post training",Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,"Strongly Disagree",Agree,"Don't Know",Disagree,Disagree,Agree,Agree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,"Thanks for keeping the course short and relevant with all the info pertinent.",Complete,,,,,,,,,,,"they are all equally important","midway between them",simultaneous,"one who is neither a provider nor a relative but who is trained to interpret","advocate for the consumer","should maintain a neutral background role as much as possible","the interpreter must make an attempt to explain on his/her own","interpretation involves deciding which language issues, cultural beliefs and consumer needs are important for the consumer and explaining them to the provider",Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
54,"Documents pre training","Strongly Agree","Strongly Agree","Strongly Agree","Don't Know","Strongly Disagree","Don't Know",Disagree,Agree,Agree,Disagree,"Don't Know","Strongly Disagree",Agree,"Don't Know",Disagree,"Don't Know",Agree,Agree,Agree,Agree,Complete,No,Yes,,No,,No,"French  Haitian Creole",Checked,Unchecked,Checked,Unchecked,,"I lived in Haiti","French  Haitian Creole  Spanish",Yes,"Ecuador, Haiti",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
54,"Documents post training",Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,"Don't Know",Agree,Agree,Agree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,Complete,"introduce yourself  interpret exactly as what you say  may need to interrupt  confidentiality","tell them to not say things that don't want to be interpreted","ask patient to clarify  look it up","stay calm and interpret",,,"connect provider with patient","not often","professionalism  accuracy  completeness","so that there is not miscommunication","the consumer and the provider","midway between them",consecutive,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","all above are correct","the provider must reword the statement(s)","all these statements are true",Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
55,"Documents pre training",Disagree,Agree,Agree,"Don't Know","Don't Know","Don't Know","Strongly Disagree",Disagree,"Don't Know","Don't Know",Agree,Disagree,Agree,Agree,"Don't Know","Don't Know","Strongly Agree",Agree,Agree,Agree,Complete,No,No,,No,,No,Korean,Unchecked,Unchecked,Unchecked,Checked,"born and raised in Korea",0-18,,Yes,Korea,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
55,"Documents post training",Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,"Don't Know",Agree,Disagree,Agree,"Don't Know",Agree,Agree,Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,"Strongly Agree","Strongly Agree","Potential conflicts about the role as an interpreter vs. the role as a medical student.",,"It would be helpful to know that another person who speaks the same language is required to take the exam, in advance.",Complete,"explain to the provider and the patient that you will interpret everything, act according to HIPAA, that they should speak directly to the other in 1st person","explain I must interpret everything  remind the patient not to say something he/she doesn't want to be interpreted","clarify  look up on the internet","Keep calm and move on","interpret as in first person  convey everything  hold your opinion or judgement","explain the misunderstanding   try to clarify","facilitate the conversation between the patient and the provider","not talking in 1st person  as often as necessary","english proficiency  good communication skill  target language proficiency  professionalism","confidential information is revealed  intergral part of patient care","they are all equally important","midway between them",consecutive,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","should maintain a neutral background role as much as possible","the provider must reword the statement(s)","all these statements are true",Disagree,Agree,"Strongly agree",Agree,Disagree,Agree,"Strongly agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,
56,"Documents pre training","Strongly Agree","Strongly Agree",Agree,"Don't Know",Disagree,Disagree,Disagree,Agree,Agree,"Don't Know",Disagree,Disagree,Agree,"Don't Know",Agree,Agree,Agree,"Don't Know",Agree,Agree,Complete,No,Yes,"2-3 times",No,,Yes,"Gujarati  Hindi  Spanish",Checked,Unchecked,Checked,Unchecked,,"birth / age 13-14",Spanish,Yes,Spain,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
56,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree",Disagree,Disagree,Agree,"Don't Know",Agree,Agree,"Don't Know",Disagree,Disagree,"Don't Know",Agree,"Don't Know",Agree,Agree,Agree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,Agree,"Strongly Agree",Agree,Agree,Agree,Agree,Agree,,,,Complete,,,,,,,,,,,"the consumer and the provider","midway between them",simultaneous,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","all above are correct","the provider must reword the statement(s)","interpretation is repeating what is said word-for-word, and translating is repeating a general idea",Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
57,"Documents pre training","Strongly Agree","Strongly Agree",Agree,"Don't Know",Agree,"Don't Know",Agree,Agree,"Don't Know","Strongly Agree",Agree,"Strongly Disagree","Strongly Disagree","Don't Know","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,Yes,"every day almost",Yes,"once a week",No,Spanish,Unchecked,Checked,Checked,Checked,"I was born in Cuba (native language)",3,Spanish,Yes,Cuba,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
57,"Documents post training","Strongly Agree","Strongly Agree",Agree,"Strongly Disagree","Strongly Disagree",Agree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Don't Know","Strongly Disagree","Strongly Agree",Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,"Great course.",Complete,"introduce yourself  tell the patient and provider you will be translating literally","tell the patient you will translate everything they say",,,,,,,,,"they are all equally important","out of sight of them",simultaneous,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","all above are correct","the provider must reword the statement(s)","interpretation is repeating what is said word-for-word, and translating is repeating a general idea",Disagree,"Strongly agree","Strongly agree",Disagree,Disagree,"Strongly agree",Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
58,"Documents pre training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Disagree,"Strongly Agree","Strongly Disagree",Disagree,"Strongly Agree",Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,Yes,,Yes,,No,Spanish,Checked,Unchecked,Checked,Unchecked,,"first language",Spanish,Yes,Cuba,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
58,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree",Disagree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree",Disagree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",none,none,"Awesome session.",Complete,,,,,,,,,,,"the consumer and the provider","midway between them",simultaneous,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","all above are correct","the interpreter is primarily responsible for determining understanding","all these statements are true",Agree,Agree,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,
59,"Documents pre training",Agree,Agree,Agree,Agree,Agree,"Don't Know",Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Complete,No,Yes,,No,,No,Burmese,Unchecked,Unchecked,Checked,Unchecked,,birth,none,No,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
59,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree",Disagree,"Strongly Agree","Strongly Agree","Strongly Agree",Disagree,"Strongly Disagree","Strongly Agree",Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",N/A,N/A,"The flow of the workshop was very effective.",Complete,"Introduce yourself to both parties, explain that everything said will be interpreted. Everything confidential.","Remind him your job is to interpret everything.","ask the patient to explain",,,,,,,,"the consumer and the provider","midway between them",simultaneous,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","all above are correct","the provider must reword the statement(s)","all these statements are true",Agree,"Strongly agree","Strongly agree","Strongly agree",Disagree,Agree,"Strongly agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,
60,"Documents pre training","Strongly Agree",Agree,Agree,"Strongly Disagree","Strongly Disagree",Agree,"Don't Know","Strongly Agree","Strongly Agree","Don't Know",Agree,"Strongly Disagree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
60,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Don't Know",Agree,Agree,"Strongly Agree",Agree,Disagree,"Strongly Disagree",Disagree,Disagree,Agree,"Strongly Agree","Strongly Agree",Agree,Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,,Complete,"introduce yourself  hand signals  posture yourself behind partners","remind that you must tell provider","ask consumer  context","act professionally","encourage 1st person direct communication  remind that HIPAA will be followed","time out","facilitate communication between patient and doctor","cultural misunderstanding  misunderstand slang  too many words  whenever you need to catch up or don't understand","empathy  professional  language skills  ",,"the consumer and the provider","midway between them",consecutive,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","should maintain a neutral background role as much as possible","the interpreter must make an attempt to explain on his/her own","interpretation involves deciding which language issues, cultural beliefs and consumer needs are important for the consumer and explaining them to the provider",Agree,"Strongly agree","Strongly agree","Strongly agree",Disagree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
61,"Documents pre training","Strongly Agree",Agree,"Strongly Agree","Strongly Agree","Strongly Disagree",Agree,Disagree,Agree,"Don't Know",Agree,"Strongly Agree",Disagree,Agree,"Don't Know","Strongly Agree",Agree,Agree,Agree,"Strongly Agree",Agree,Complete,No,Yes,once,Yes,"during blood bank rotations",Yes,Spanish,Checked,Unchecked,Unchecked,Unchecked,,birth,Spanish,Yes,Argentina,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
61,"Documents post training","Strongly Agree","Strongly Agree",Agree,"Strongly Disagree","Strongly Disagree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree",Disagree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Agree,,,,Complete,"introduction  name   everything you say will be translated  signals to stop  direct to person","remind the consumer you need to translate everything  translate","ask for clarification   repeat  dictionary","stay professional",,"pause  repeat","translate everything (facilitator)","fight  when you don't understand something","patient  professional  good language skills",,"the consumer and the provider","midway between them",consecutive,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","should maintain a neutral background role as much as possible","the provider must reword the statement(s)","interpretation involves deciding which language issues, cultural beliefs and consumer needs are important for the consumer and explaining them to the provider",Disagree,"Strongly agree",Agree,,Disagree,"Strongly agree",Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
62,"Documents pre training","Strongly Agree",Agree,"Strongly Agree","Strongly Disagree","Strongly Disagree",Disagree,Disagree,"Strongly Agree",Agree,"Strongly Agree",Agree,"Strongly Disagree","Don't Know",Disagree,"Strongly Agree",Disagree,Agree,Agree,"Strongly Agree","Strongly Agree",Complete,No,Yes,,Yes,,No,Spanish,Unchecked,Unchecked,Checked,Unchecked,,Infancy,Spanish,Yes,"Dominican Republic",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
62,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree",,Agree,"Strongly Agree",Disagree,"Strongly Agree",Disagree,"Strongly Disagree",Agree,"Strongly Disagree","Don't Know","Strongly Agree","Strongly Disagree","Strongly Disagree",Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
63,"Documents pre training","Strongly Agree",Agree,Agree,Disagree,"Don't Know","Don't Know","Strongly Disagree","Don't Know",Agree,Disagree,Disagree,"Strongly Disagree","Don't Know",Agree,Agree,"Don't Know",Agree,Agree,"Strongly Agree","Strongly Agree",Complete,No,No,,No,,Yes,Spanish,Checked,Unchecked,Unchecked,Unchecked,,19,Spanish,Yes,Ecuador,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
63,"Documents post training","Strongly Agree",Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,"Strongly Agree","Strongly Agree",Agree,Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,"Strongly Agree",Agree,Agree,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
64,"Documents pre training","Strongly Agree",Agree,Agree,"Strongly Agree",Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,"Don't Know","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree",Complete,No,Yes,,Yes,,No,"Arabic  French",Unchecked,Unchecked,Unchecked,Checked,"From the country I used to live in","Since birth","Arabic  French",Yes,Morocco,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
64,"Documents post training","Strongly Agree",Disagree,Agree,Disagree,"Strongly Disagree",Agree,"Strongly Disagree",Disagree,Agree,Agree,Disagree,Disagree,"Strongly Agree",Disagree,"Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree",Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
65,"Documents pre training","Strongly Agree","Strongly Agree","Strongly Agree",Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Complete,No,Yes,,Yes,"Per provider's request",No,Vietnamese,Unchecked,Unchecked,Checked,Unchecked,,"Very young",Vietnamese,Yes,Vietnam,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
65,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Disagree,"Strongly Agree",Disagree,"Strongly Agree","Strongly Agree","Strongly Agree",Disagree,Disagree,Agree,Disagree,Disagree,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
66,"Documents pre training","Strongly Agree",Agree,Agree,"Don't Know",Disagree,"Don't Know",Disagree,Disagree,Agree,Disagree,"Don't Know",Disagree,Agree,Agree,Disagree,Agree,"Strongly Agree","Don't Know",Agree,Agree,Complete,No,No,,Yes,,Yes,Spanish,Checked,Unchecked,Unchecked,Unchecked,,"Through College",Spansih,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
